Participant_id_A,Timepoint_A,Participant_id_B,Timepoint_B,AvgIdentity,TotalSNPs,dnadiff_report_path,dnadiff_sidecar_path,dnadiff_report_sha256,dnadiff_cache_signature,dnadiff_cache_status,dnadiff_version
120003,T1,20057,T2,99.9891,36,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/120003__T1__vs__20057__T2__192ad6e88f999675011cba98.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/120003__T1__vs__20057__T2__192ad6e88f999675011cba98.provenance.json,0f8d7f0d52edb0ce40cb01cd3e306b929d3d89ac26f366d9edae38cfb7da62eb,192ad6e88f999675011cba989e2543e753a49ed60fb2edda69bff8bc1a25e600,reused,dnadiff | DNAdiff version 1.3
122025,T2,130037,T5,99.9643,1406,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__T2__vs__130037__T5__c026b6282b814ea8be8ee030.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__T2__vs__130037__T5__c026b6282b814ea8be8ee030.provenance.json,4528741b798e0e3f1e6c07b5862f9d2c716d3d6ce4b548dd72fc6143521e2f72,c026b6282b814ea8be8ee0304fb6b8ee0bfc3cc2790a38131732a06f8120b707,reused,dnadiff | DNAdiff version 1.3
122025,T2,130037,T6,99.9644,1408,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__T2__vs__130037__T6__ec787f94a593fe99430263de.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__T2__vs__130037__T6__ec787f94a593fe99430263de.provenance.json,8d7763a0b80f67a7b540295f79a1811ae74512a3b68fadb92b54b652d036471c,ec787f94a593fe99430263de7bc56c37d87e9745f265edfd3d13a1247ad2a29e,reused,dnadiff | DNAdiff version 1.3
122025,UTI-4,130037,T5,99.9643,1407,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__UTI-4__vs__130037__T5__e4dd098ff4c7ac3a859d1f0c.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__UTI-4__vs__130037__T5__e4dd098ff4c7ac3a859d1f0c.provenance.json,2a1c06de547f1764ba3f6b31dc710554718d92ad8e1ff9d130522a74a08a0528,e4dd098ff4c7ac3a859d1f0cdb46337853754cedc9546201cd81c85f96235adc,generated,dnadiff | DNAdiff version 1.3
122025,UTI-4,130037,T6,99.9644,1409,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__UTI-4__vs__130037__T6__00c7bf1e3d8f4cead58041f9.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/122025__UTI-4__vs__130037__T6__00c7bf1e3d8f4cead58041f9.provenance.json,b3f61ec6c2c5c51d4d38185fb0f9adfe92f9364a3b44fe04fca43d8cf8626f04,00c7bf1e3d8f4cead58041f94662970d8a4d9deafe53062124665fbcbc9ae1aa,generated,dnadiff | DNAdiff version 1.3
111019,T0,110034,T3,99.9714,840,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T3__c5559d2d1e5c5559067e5343.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T3__c5559d2d1e5c5559067e5343.provenance.json,854ad88d08f76243c9f99ab42bf10ec8cdccaa4451377c8b344492b63bbf652f,c5559d2d1e5c5559067e5343e641287ede0ed5aca50f7e46008dd6fad663f111,reused,dnadiff | DNAdiff version 1.3
111019,T0,110034,T4,99.9705,838,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T4__731dbee73bb02d79e658a117.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T4__731dbee73bb02d79e658a117.provenance.json,0ab9c9d39c66a0a7cbc28a6ddbad0afc7e4a4038eb646b36c7c0d688048b09ce,731dbee73bb02d79e658a117c631ef7aa9434d2dd59b322a72c2d7b6f130aa48,reused,dnadiff | DNAdiff version 1.3
111019,T0,110034,T5,99.9705,841,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T5__c68be85f013b0b077026e750.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T5__c68be85f013b0b077026e750.provenance.json,6100cdf6cf92d117b1ee696311d47e336eb18e730e3f8909968d9d34057f6b1f,c68be85f013b0b077026e750899ec4c6fe80d7c44bcec82b329d6f377a0beb27,reused,dnadiff | DNAdiff version 1.3
111019,T0,110034,T6,99.9714,844,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T6__2c7584336427ab3ae3e65f69.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/111019__T0__vs__110034__T6__2c7584336427ab3ae3e65f69.provenance.json,5f72dc52d14b32abb3386083193104c81a0c8b64f10608d2d19ee368f35959e4,2c7584336427ab3ae3e65f6932acbe78987588012b59c41dc187e73b65ff7f41,reused,dnadiff | DNAdiff version 1.3
110024,T2,70032,T4,99.8295,5755,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110024__T2__vs__70032__T4__288d27550527e3c85ab16198.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/110024__T2__vs__70032__T4__288d27550527e3c85ab16198.provenance.json,bc5bbb38f21f48397de7348918c33139b30e68442658c21ae6fbe8f587037d75,288d27550527e3c85ab161989043ef8d07f9942431d6052a5fd95772cc185194,reused,dnadiff | DNAdiff version 1.3
70032,T1,110024,T2,99.8187,6689,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/70032__T1__vs__110024__T2__faa049be055050ba22c9d16f.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/70032__T1__vs__110024__T2__faa049be055050ba22c9d16f.provenance.json,c3eaf62bd3b1bc3824d45a60411eb2fdca1d057840901241c4d11e68e6a4b807,faa049be055050ba22c9d16f567137477103fec751a28c2e6d8449f515b39705,reused,dnadiff | DNAdiff version 1.3
30019,T0,130028,T0,99.9329,1861,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30019__T0__vs__130028__T0__e0df1e04d1bce2705e96b7d9.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30019__T0__vs__130028__T0__e0df1e04d1bce2705e96b7d9.provenance.json,6099502ef2538d7339007a3a56409d50d51d2a33ad3db1d09b0ce763c1dad549,e0df1e04d1bce2705e96b7d9e46e67bf5d4944c655b1944c0f85542fb202342e,reused,dnadiff | DNAdiff version 1.3
70032,T2,110024,T2,99.8314,5747,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/70032__T2__vs__110024__T2__02cd527d251d43d769fb44f6.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/70032__T2__vs__110024__T2__02cd527d251d43d769fb44f6.provenance.json,bfb9ea971a22c95712f6b92db61bb1b27eddd7252e1becca75f4a35670f55f75,02cd527d251d43d769fb44f6b44edd8197627c29b2ff4cc1534e3abdd6d110f6,reused,dnadiff | DNAdiff version 1.3
30019,T0,130028,T1,99.9388,1925,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30019__T0__vs__130028__T1__88ae2a604c670c82601c8661.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30019__T0__vs__130028__T1__88ae2a604c670c82601c8661.provenance.json,8de1ef582dbb0873e0dd19d493eef229d76ad611cb6f614cf90cd2133a8b272d,88ae2a604c670c82601c86614cee5dc19a1a544182ad2f7ac9b1a8a0c2c6f28e,reused,dnadiff | DNAdiff version 1.3
70032,T3,110024,T2,99.8374,5670,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/70032__T3__vs__110024__T2__ff19214f11a617c90eaf4972.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/70032__T3__vs__110024__T2__ff19214f11a617c90eaf4972.provenance.json,bc8a4879fd4c3b26bb236ca99ce9508eeccf25328be4e21029754d91621f5a2b,ff19214f11a617c90eaf497244aaf6a5d47d1e845595c177a71e7f2923c3f253,reused,dnadiff | DNAdiff version 1.3
30013,T0,30021,T1,99.9449,1970,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30013__T0__vs__30021__T1__cf0284f6261e3bea87133e57.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30013__T0__vs__30021__T1__cf0284f6261e3bea87133e57.provenance.json,5fb10307ff2d345bab12f5cc621168c761bbcb5290c50c11147669ed04b50fb9,cf0284f6261e3bea87133e578a7805b8877a523071d779479e5f81f4da3c45ff,reused,dnadiff | DNAdiff version 1.3
30021,T1,30013,T2,99.9448,2022,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T2__399a63ca5ced5e8df5e0bbbf.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T2__399a63ca5ced5e8df5e0bbbf.provenance.json,6825b53bfe7c8d41c50c641eed39c464100168cbd9481581336b331ac5a077bb,399a63ca5ced5e8df5e0bbbf1f572441e857c97ddc59fa031d7ae27dfd2ca30c,reused,dnadiff | DNAdiff version 1.3
30021,T1,30013,T4,99.9429,2081,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T4__4adcebec90006988b5f89aea.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30021__T1__vs__30013__T4__4adcebec90006988b5f89aea.provenance.json,58c81a2560899110d80cb372da90bc309fe5663db6bc4044fb0f709af12508dc,4adcebec90006988b5f89aeae03ea644508da5a768901576770db982fe420a4d,reused,dnadiff | DNAdiff version 1.3
30013,T1,30021,T1,99.9394,2061,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30013__T1__vs__30021__T1__a7743c725e76c589843bdd59.report,/Users/Aamir/Desktop/rUTIs/outputs/nursing_home_candidate_clusters_20260717/direct_pairwise/dnadiff_cache_sha256_v1/30013__T1__vs__30021__T1__a7743c725e76c589843bdd59.provenance.json,e3b20d5287c756544db509f495d2cf665cf464110546792da9a2316a36259847,a7743c725e76c589843bdd5972227c895ca4b1ef46b4bac47cb31907b3af2e7e,reused,dnadiff | DNAdiff version 1.3
